SK_ID_CURR,PROB_DEFAULT,PREDIKSI,STATUS
182862,0.6121,0,LAYAK
182864,0.4341,0,LAYAK
182871,0.6122,0,LAYAK
182878,0.3243,0,LAYAK
182880,0.6841,1,TIDAK LAYAK
182885,0.1326,0,LAYAK
182893,0.2583,0,LAYAK
182894,0.4863,0,LAYAK
182895,0.2793,0,LAYAK
182901,0.6398,0,LAYAK
182907,0.6676,0,LAYAK
182921,0.642,0,LAYAK
182952,0.2626,0,LAYAK
182964,0.6986,1,TIDAK LAYAK
182966,0.7531,1,TIDAK LAYAK
182980,0.1275,0,LAYAK
182985,0.8114,1,TIDAK LAYAK
182989,0.6297,0,LAYAK
182994,0.5278,0,LAYAK
183035,0.7873,1,TIDAK LAYAK
183037,0.7774,1,TIDAK LAYAK
183042,0.2587,0,LAYAK
183049,0.2749,0,LAYAK
183050,0.138,0,LAYAK
183051,0.1581,0,LAYAK
183062,0.1663,0,LAYAK
183063,0.1822,0,LAYAK
183064,0.1995,0,LAYAK
183076,0.3836,0,LAYAK
183078,0.779,1,TIDAK LAYAK
183086,0.2477,0,LAYAK
183089,0.4733,0,LAYAK
183091,0.3778,0,LAYAK
183097,0.2213,0,LAYAK
183104,0.0837,0,LAYAK
183118,0.6921,1,TIDAK LAYAK
183119,0.7023,1,TIDAK LAYAK
183134,0.3801,0,LAYAK
183142,0.5425,0,LAYAK
183157,0.183,0,LAYAK
183162,0.3859,0,LAYAK
183180,0.1477,0,LAYAK
183193,0.6513,0,LAYAK
183213,0.2966,0,LAYAK
183216,0.7103,1,TIDAK LAYAK
183223,0.2315,0,LAYAK
183226,0.2586,0,LAYAK
183264,0.3127,0,LAYAK
183273,0.6112,0,LAYAK
183278,0.1474,0,LAYAK
183282,0.1846,0,LAYAK
183283,0.5693,0,LAYAK
183286,0.2564,0,LAYAK
183288,0.4464,0,LAYAK
183299,0.3778,0,LAYAK
183310,0.1325,0,LAYAK
183315,0.4088,0,LAYAK
183332,0.221,0,LAYAK
183336,0.2533,0,LAYAK
183341,0.402,0,LAYAK
183342,0.2832,0,LAYAK
183345,0.1697,0,LAYAK
183347,0.4675,0,LAYAK
183360,0.386,0,LAYAK
183362,0.2113,0,LAYAK
183370,0.2176,0,LAYAK
183379,0.1934,0,LAYAK
183386,0.5528,0,LAYAK
183410,0.5921,0,LAYAK
183417,0.3356,0,LAYAK
183419,0.1806,0,LAYAK
183421,0.2361,0,LAYAK
183425,0.7799,1,TIDAK LAYAK
183427,0.5159,0,LAYAK
183433,0.7036,1,TIDAK LAYAK
183434,0.5775,0,LAYAK
183438,0.0181,0,LAYAK
183439,0.3013,0,LAYAK
183440,0.6879,1,TIDAK LAYAK
183450,0.4696,0,LAYAK
183451,0.7286,1,TIDAK LAYAK
183453,0.0858,0,LAYAK
183454,0.256,0,LAYAK
183455,0.7636,1,TIDAK LAYAK
183457,0.1953,0,LAYAK
183463,0.7786,1,TIDAK LAYAK
183475,0.2105,0,LAYAK
183478,0.7287,1,TIDAK LAYAK
183480,0.5413,0,LAYAK
183490,0.2558,0,LAYAK
183494,0.6545,0,LAYAK
183503,0.5059,0,LAYAK
183512,0.5687,0,LAYAK
183517,0.5611,0,LAYAK
183530,0.7194,1,TIDAK LAYAK
183532,0.2465,0,LAYAK
183533,0.0375,0,LAYAK
183536,0.1549,0,LAYAK
183545,0.1264,0,LAYAK
183549,0.255,0,LAYAK
183550,0.1615,0,LAYAK
183551,0.7364,1,TIDAK LAYAK
183555,0.6122,0,LAYAK
183560,0.2947,0,LAYAK
183585,0.2008,0,LAYAK
183591,0.1918,0,LAYAK
183592,0.1241,0,LAYAK
183603,0.8356,1,TIDAK LAYAK
183610,0.5452,0,LAYAK
183628,0.7008,1,TIDAK LAYAK
183644,0.3429,0,LAYAK
183646,0.7566,1,TIDAK LAYAK
183649,0.2643,0,LAYAK
183656,0.5655,0,LAYAK
183658,0.8444,1,TIDAK LAYAK
183688,0.1347,0,LAYAK
183690,0.3594,0,LAYAK
183691,0.5066,0,LAYAK
183697,0.4839,0,LAYAK
183709,0.3674,0,LAYAK
183711,0.5338,0,LAYAK
183714,0.7242,1,TIDAK LAYAK
183725,0.403,0,LAYAK
183736,0.513,0,LAYAK
183742,0.0994,0,LAYAK
183772,0.5807,0,LAYAK
183776,0.6274,0,LAYAK
183787,0.2187,0,LAYAK
183792,0.7681,1,TIDAK LAYAK
183793,0.7427,1,TIDAK LAYAK
183799,0.8024,1,TIDAK LAYAK
183816,0.282,0,LAYAK
183818,0.7648,1,TIDAK LAYAK
183832,0.1958,0,LAYAK
183836,0.1475,0,LAYAK
183839,0.3015,0,LAYAK
183840,0.3436,0,LAYAK
183855,0.1377,0,LAYAK
183857,0.2883,0,LAYAK
183863,0.4636,0,LAYAK
183866,0.3914,0,LAYAK
183876,0.5423,0,LAYAK
183878,0.6038,0,LAYAK
183897,0.0943,0,LAYAK
183902,0.4713,0,LAYAK
183915,0.186,0,LAYAK
183925,0.7942,1,TIDAK LAYAK
183936,0.3188,0,LAYAK
183939,0.3579,0,LAYAK
183951,0.1695,0,LAYAK
183956,0.3478,0,LAYAK
183957,0.2747,0,LAYAK
183974,0.2021,0,LAYAK
183982,0.3953,0,LAYAK
183994,0.213,0,LAYAK
184008,0.4239,0,LAYAK
184013,0.6602,0,LAYAK
184016,0.1605,0,LAYAK
184019,0.167,0,LAYAK
184024,0.1879,0,LAYAK
184025,0.4886,0,LAYAK
184038,0.1963,0,LAYAK
184045,0.1653,0,LAYAK
184056,0.2159,0,LAYAK
184060,0.6389,0,LAYAK
184071,0.1092,0,LAYAK
184073,0.5261,0,LAYAK
184074,0.242,0,LAYAK
184077,0.1837,0,LAYAK
184105,0.4088,0,LAYAK
184106,0.454,0,LAYAK
184133,0.5957,0,LAYAK
184154,0.8512,1,TIDAK LAYAK
184163,0.1454,0,LAYAK
184165,0.5302,0,LAYAK
184193,0.5566,0,LAYAK
184194,0.4811,0,LAYAK
184195,0.1144,0,LAYAK
184202,0.5296,0,LAYAK
184226,0.8797,1,TIDAK LAYAK
184230,0.3123,0,LAYAK
184231,0.6678,0,LAYAK
184234,0.6179,0,LAYAK
184238,0.1463,0,LAYAK
184248,0.217,0,LAYAK
184257,0.268,0,LAYAK
184268,0.3642,0,LAYAK
184282,0.2407,0,LAYAK
184291,0.4248,0,LAYAK
184294,0.2071,0,LAYAK
184295,0.8768,1,TIDAK LAYAK
184304,0.2323,0,LAYAK
184309,0.1108,0,LAYAK
184318,0.363,0,LAYAK
184325,0.4178,0,LAYAK
184329,0.0725,0,LAYAK
184330,0.0927,0,LAYAK
184333,0.6131,0,LAYAK
184337,0.0409,0,LAYAK
184338,0.5927,0,LAYAK
184340,0.0522,0,LAYAK
184341,0.4617,0,LAYAK
184347,0.5124,0,LAYAK
184354,0.3682,0,LAYAK
184355,0.2507,0,LAYAK
184372,0.2276,0,LAYAK
184384,0.1691,0,LAYAK
184385,0.2179,0,LAYAK
184386,0.0869,0,LAYAK
184389,0.6395,0,LAYAK
184401,0.1526,0,LAYAK
184405,0.4617,0,LAYAK
184431,0.7044,1,TIDAK LAYAK
184450,0.1453,0,LAYAK
184453,0.7923,1,TIDAK LAYAK
184470,0.3189,0,LAYAK
184471,0.2652,0,LAYAK
184486,0.6511,0,LAYAK
184488,0.2448,0,LAYAK
184489,0.4522,0,LAYAK
184497,0.3065,0,LAYAK
184508,0.1824,0,LAYAK
184509,0.3107,0,LAYAK
184516,0.2226,0,LAYAK
184525,0.5413,0,LAYAK
184526,0.238,0,LAYAK
184531,0.1994,0,LAYAK
184557,0.2554,0,LAYAK
184576,0.1394,0,LAYAK
184589,0.178,0,LAYAK
184605,0.1222,0,LAYAK
184613,0.624,0,LAYAK
184630,0.3313,0,LAYAK
184635,0.272,0,LAYAK
184636,0.1238,0,LAYAK
184643,0.1297,0,LAYAK
184645,0.5718,0,LAYAK
184653,0.4951,0,LAYAK
184655,0.5055,0,LAYAK
184656,0.6173,0,LAYAK
184660,0.4767,0,LAYAK
184716,0.2777,0,LAYAK
184736,0.1248,0,LAYAK
184758,0.612,0,LAYAK
184767,0.6721,0,LAYAK
184770,0.4576,0,LAYAK
184773,0.209,0,LAYAK
184776,0.6961,1,TIDAK LAYAK
184792,0.3731,0,LAYAK
184812,0.3438,0,LAYAK
184820,0.4486,0,LAYAK
184829,0.1516,0,LAYAK
184831,0.6149,0,LAYAK
184832,0.2012,0,LAYAK
184834,0.3395,0,LAYAK
184847,0.4251,0,LAYAK
184848,0.425,0,LAYAK
184858,0.1285,0,LAYAK
184866,0.244,0,LAYAK
184869,0.5693,0,LAYAK
184870,0.3385,0,LAYAK
184873,0.1295,0,LAYAK
184874,0.1262,0,LAYAK
184876,0.4686,0,LAYAK
184879,0.6051,0,LAYAK
184880,0.1982,0,LAYAK
184885,0.3495,0,LAYAK
184896,0.2484,0,LAYAK
184916,0.7848,1,TIDAK LAYAK
184918,0.1993,0,LAYAK
184919,0.461,0,LAYAK
184921,0.5911,0,LAYAK
184936,0.3028,0,LAYAK
184944,0.7943,1,TIDAK LAYAK
184956,0.3871,0,LAYAK
184963,0.4755,0,LAYAK
184964,0.0895,0,LAYAK
184965,0.6601,0,LAYAK
184972,0.3858,0,LAYAK
184977,0.4201,0,LAYAK
184982,0.2378,0,LAYAK
184988,0.7523,1,TIDAK LAYAK
184992,0.5337,0,LAYAK
184994,0.0577,0,LAYAK
184998,0.7647,1,TIDAK LAYAK
185017,0.2209,0,LAYAK
185024,0.3737,0,LAYAK
185032,0.3602,0,LAYAK
185037,0.3637,0,LAYAK
185040,0.0495,0,LAYAK
185043,0.5021,0,LAYAK
185048,0.1939,0,LAYAK
185059,0.4729,0,LAYAK
185076,0.6207,0,LAYAK
185083,0.1929,0,LAYAK
185090,0.4437,0,LAYAK
185099,0.2534,0,LAYAK
185101,0.2162,0,LAYAK
185106,0.3436,0,LAYAK
185121,0.7007,1,TIDAK LAYAK
185125,0.6903,1,TIDAK LAYAK
185126,0.8234,1,TIDAK LAYAK
185127,0.5942,0,LAYAK
185153,0.4834,0,LAYAK
185167,0.6273,0,LAYAK
185171,0.5127,0,LAYAK
185178,0.4236,0,LAYAK
185180,0.386,0,LAYAK
185181,0.119,0,LAYAK
185183,0.5897,0,LAYAK
185186,0.5972,0,LAYAK
185187,0.4567,0,LAYAK
185188,0.3553,0,LAYAK
185189,0.2927,0,LAYAK
185194,0.6236,0,LAYAK
185207,0.358,0,LAYAK
185209,0.2788,0,LAYAK
185210,0.4474,0,LAYAK
185212,0.1526,0,LAYAK
185220,0.5358,0,LAYAK
185221,0.5901,0,LAYAK
185230,0.5613,0,LAYAK
185231,0.6158,0,LAYAK
185245,0.1671,0,LAYAK
185249,0.6693,0,LAYAK
185262,0.1348,0,LAYAK
185285,0.7085,1,TIDAK LAYAK
185286,0.4965,0,LAYAK
185288,0.2708,0,LAYAK
185296,0.1904,0,LAYAK
185298,0.8756,1,TIDAK LAYAK
185299,0.0846,0,LAYAK
185308,0.1497,0,LAYAK
185311,0.2405,0,LAYAK
185313,0.2875,0,LAYAK
185314,0.5004,0,LAYAK
185332,0.7772,1,TIDAK LAYAK
185337,0.2506,0,LAYAK
185338,0.1416,0,LAYAK
185339,0.4443,0,LAYAK
185341,0.44,0,LAYAK
185342,0.2745,0,LAYAK
185344,0.4056,0,LAYAK
185349,0.6284,0,LAYAK
185362,0.2277,0,LAYAK
185363,0.5356,0,LAYAK
185394,0.126,0,LAYAK
185410,0.6341,0,LAYAK
185418,0.2969,0,LAYAK
185423,0.5791,0,LAYAK
185428,0.3028,0,LAYAK
185442,0.6889,1,TIDAK LAYAK
185447,0.2233,0,LAYAK
185450,0.1037,0,LAYAK
185454,0.0792,0,LAYAK
185475,0.8058,1,TIDAK LAYAK
185481,0.5196,0,LAYAK
185483,0.3086,0,LAYAK
185485,0.5915,0,LAYAK
185496,0.0987,0,LAYAK
185504,0.0899,0,LAYAK
185505,0.0506,0,LAYAK
185512,0.2796,0,LAYAK
185515,0.0954,0,LAYAK
185534,0.3262,0,LAYAK
185536,0.2508,0,LAYAK
185538,0.2494,0,LAYAK
185552,0.1548,0,LAYAK
185569,0.6791,0,LAYAK
185576,0.1691,0,LAYAK
185578,0.5382,0,LAYAK
185581,0.7089,1,TIDAK LAYAK
185584,0.2221,0,LAYAK
185585,0.2495,0,LAYAK
185586,0.5441,0,LAYAK
185592,0.3952,0,LAYAK
185604,0.2023,0,LAYAK
185606,0.1057,0,LAYAK
185607,0.4814,0,LAYAK
185618,0.5433,0,LAYAK
185622,0.3851,0,LAYAK
185628,0.7381,1,TIDAK LAYAK
185629,0.1874,0,LAYAK
185634,0.317,0,LAYAK
185637,0.7729,1,TIDAK LAYAK
185638,0.1364,0,LAYAK
185640,0.7363,1,TIDAK LAYAK
185641,0.1273,0,LAYAK
185645,0.3478,0,LAYAK
185646,0.5131,0,LAYAK
185647,0.188,0,LAYAK
185662,0.4067,0,LAYAK
185669,0.5547,0,LAYAK
185675,0.1103,0,LAYAK
185687,0.3075,0,LAYAK
185688,0.3057,0,LAYAK
185689,0.3608,0,LAYAK
185690,0.3583,0,LAYAK
185697,0.3848,0,LAYAK
185710,0.5556,0,LAYAK
185733,0.1434,0,LAYAK
185740,0.6826,1,TIDAK LAYAK
185806,0.3507,0,LAYAK
185812,0.7062,1,TIDAK LAYAK
185824,0.3679,0,LAYAK
185825,0.1564,0,LAYAK
185826,0.6802,1,TIDAK LAYAK
185827,0.7803,1,TIDAK LAYAK
185828,0.0864,0,LAYAK
185837,0.3673,0,LAYAK
185859,0.415,0,LAYAK
185861,0.1278,0,LAYAK
185872,0.0931,0,LAYAK
185874,0.3232,0,LAYAK
185891,0.5813,0,LAYAK
185893,0.2923,0,LAYAK
185897,0.3496,0,LAYAK
185900,0.2339,0,LAYAK
185910,0.4151,0,LAYAK
185919,0.0851,0,LAYAK
185932,0.233,0,LAYAK
185937,0.4343,0,LAYAK
185939,0.1581,0,LAYAK
185965,0.2339,0,LAYAK
185968,0.6319,0,LAYAK
185971,0.1424,0,LAYAK
185978,0.5558,0,LAYAK
185980,0.2833,0,LAYAK
185981,0.4011,0,LAYAK
185982,0.3004,0,LAYAK
185991,0.2788,0,LAYAK
185997,0.1659,0,LAYAK
185998,0.4943,0,LAYAK
186014,0.2045,0,LAYAK
186021,0.2727,0,LAYAK
186025,0.6337,0,LAYAK
186034,0.411,0,LAYAK
186054,0.5281,0,LAYAK
186061,0.2516,0,LAYAK
186065,0.4145,0,LAYAK
186066,0.4945,0,LAYAK
186070,0.5347,0,LAYAK
186080,0.2058,0,LAYAK
186085,0.3675,0,LAYAK
186094,0.8555,1,TIDAK LAYAK
186110,0.5198,0,LAYAK
186113,0.2642,0,LAYAK
186116,0.3449,0,LAYAK
186127,0.0884,0,LAYAK
186129,0.6071,0,LAYAK
186135,0.2128,0,LAYAK
186139,0.8525,1,TIDAK LAYAK
186151,0.3193,0,LAYAK
186153,0.356,0,LAYAK
186156,0.0256,0,LAYAK
186158,0.287,0,LAYAK
186159,0.1942,0,LAYAK
186166,0.561,0,LAYAK
186168,0.1808,0,LAYAK
186169,0.4166,0,LAYAK
186170,0.195,0,LAYAK
186179,0.0988,0,LAYAK
186188,0.316,0,LAYAK
186210,0.1732,0,LAYAK
186227,0.1503,0,LAYAK
186229,0.682,1,TIDAK LAYAK
186230,0.5363,0,LAYAK
186249,0.1649,0,LAYAK
186254,0.3059,0,LAYAK
186264,0.1735,0,LAYAK
186265,0.7528,1,TIDAK LAYAK
186273,0.1614,0,LAYAK
186276,0.3762,0,LAYAK
186289,0.5358,0,LAYAK
186296,0.6715,0,LAYAK
186308,0.2165,0,LAYAK
186309,0.2038,0,LAYAK
186310,0.323,0,LAYAK
186316,0.4036,0,LAYAK
186321,0.1151,0,LAYAK
186333,0.383,0,LAYAK
186346,0.3154,0,LAYAK
186391,0.4762,0,LAYAK
186398,0.7164,1,TIDAK LAYAK
186407,0.2092,0,LAYAK
186411,0.2906,0,LAYAK
186415,0.339,0,LAYAK
186426,0.569,0,LAYAK
186444,0.1749,0,LAYAK
186448,0.7041,1,TIDAK LAYAK
186453,0.579,0,LAYAK
186456,0.0905,0,LAYAK
186460,0.1335,0,LAYAK
186461,0.4463,0,LAYAK
186473,0.3225,0,LAYAK
186489,0.7566,1,TIDAK LAYAK
186490,0.6852,1,TIDAK LAYAK
186491,0.3499,0,LAYAK
186492,0.1266,0,LAYAK
186493,0.4005,0,LAYAK
186503,0.484,0,LAYAK
186505,0.6223,0,LAYAK
186506,0.1237,0,LAYAK
186508,0.1566,0,LAYAK
186524,0.6712,0,LAYAK
186526,0.3171,0,LAYAK
186536,0.1635,0,LAYAK
186539,0.3532,0,LAYAK
186543,0.4058,0,LAYAK
186558,0.7319,1,TIDAK LAYAK
186568,0.7804,1,TIDAK LAYAK
186573,0.3796,0,LAYAK
186587,0.5173,0,LAYAK
186599,0.2673,0,LAYAK
186609,0.8348,1,TIDAK LAYAK
186610,0.1569,0,LAYAK
186612,0.2377,0,LAYAK
186632,0.6134,0,LAYAK
186634,0.2419,0,LAYAK
186649,0.3299,0,LAYAK
186652,0.4355,0,LAYAK
186660,0.4252,0,LAYAK
186668,0.7395,1,TIDAK LAYAK
186674,0.6751,0,LAYAK
186675,0.2107,0,LAYAK
186679,0.2852,0,LAYAK
186682,0.2441,0,LAYAK
186683,0.3714,0,LAYAK
186695,0.8372,1,TIDAK LAYAK
186696,0.0628,0,LAYAK
186704,0.4468,0,LAYAK
186709,0.7527,1,TIDAK LAYAK
186714,0.5861,0,LAYAK
186723,0.0796,0,LAYAK
186726,0.9012,1,TIDAK LAYAK
186728,0.425,0,LAYAK
186729,0.2354,0,LAYAK
186731,0.588,0,LAYAK
186737,0.5204,0,LAYAK
186742,0.1851,0,LAYAK
186743,0.0845,0,LAYAK
186745,0.6315,0,LAYAK
186747,0.1719,0,LAYAK
186750,0.337,0,LAYAK
186769,0.324,0,LAYAK
186771,0.7086,1,TIDAK LAYAK
186787,0.2927,0,LAYAK
186796,0.5374,0,LAYAK
186802,0.7432,1,TIDAK LAYAK
186811,0.29,0,LAYAK
186812,0.3918,0,LAYAK
186815,0.3657,0,LAYAK
186840,0.2533,0,LAYAK
186842,0.8296,1,TIDAK LAYAK
186853,0.6679,0,LAYAK
186859,0.4025,0,LAYAK
186878,0.3128,0,LAYAK
186885,0.2936,0,LAYAK
186890,0.2256,0,LAYAK
186906,0.7246,1,TIDAK LAYAK
186916,0.2445,0,LAYAK
186927,0.4353,0,LAYAK
186928,0.2393,0,LAYAK
186931,0.4115,0,LAYAK
186934,0.4088,0,LAYAK
186938,0.7161,1,TIDAK LAYAK
186943,0.7364,1,TIDAK LAYAK
186944,0.3943,0,LAYAK
186945,0.6177,0,LAYAK
186947,0.3924,0,LAYAK
186952,0.4332,0,LAYAK
186953,0.1466,0,LAYAK
186960,0.5823,0,LAYAK
186962,0.3141,0,LAYAK
186991,0.1512,0,LAYAK
187001,0.8718,1,TIDAK LAYAK
187017,0.1459,0,LAYAK
187019,0.7144,1,TIDAK LAYAK
187024,0.2383,0,LAYAK
187035,0.0671,0,LAYAK
187037,0.6212,0,LAYAK
187056,0.1945,0,LAYAK
187057,0.0832,0,LAYAK
187058,0.6987,1,TIDAK LAYAK
187065,0.5154,0,LAYAK
187066,0.5876,0,LAYAK
187069,0.2749,0,LAYAK
187070,0.485,0,LAYAK
187074,0.2342,0,LAYAK
187085,0.3036,0,LAYAK
187087,0.289,0,LAYAK
187100,0.4393,0,LAYAK
187117,0.5664,0,LAYAK
187158,0.7532,1,TIDAK LAYAK
187159,0.1688,0,LAYAK
187162,0.4156,0,LAYAK
187164,0.2824,0,LAYAK
187167,0.4627,0,LAYAK
187168,0.3273,0,LAYAK
187171,0.2236,0,LAYAK
187184,0.6554,0,LAYAK
187194,0.6184,0,LAYAK
187208,0.5673,0,LAYAK
187211,0.6804,1,TIDAK LAYAK
187220,0.2354,0,LAYAK
187224,0.4436,0,LAYAK
187242,0.3925,0,LAYAK
187259,0.2823,0,LAYAK
187260,0.3075,0,LAYAK
187267,0.7537,1,TIDAK LAYAK
187280,0.7768,1,TIDAK LAYAK
187287,0.0697,0,LAYAK
187291,0.2298,0,LAYAK
187296,0.2179,0,LAYAK
187301,0.4427,0,LAYAK
187315,0.6989,1,TIDAK LAYAK
187319,0.137,0,LAYAK
187326,0.5729,0,LAYAK
187328,0.5159,0,LAYAK
187329,0.3979,0,LAYAK
187330,0.3565,0,LAYAK
187335,0.328,0,LAYAK
187339,0.2201,0,LAYAK
187340,0.7317,1,TIDAK LAYAK
187353,0.5338,0,LAYAK
187356,0.2659,0,LAYAK
187367,0.7123,1,TIDAK LAYAK
187383,0.29,0,LAYAK
187388,0.3782,0,LAYAK
187401,0.2768,0,LAYAK
187415,0.3937,0,LAYAK
187422,0.2521,0,LAYAK
187439,0.6457,0,LAYAK
187440,0.4494,0,LAYAK
187442,0.8557,1,TIDAK LAYAK
187447,0.2243,0,LAYAK
187448,0.4389,0,LAYAK
187451,0.3282,0,LAYAK
187468,0.2335,0,LAYAK
187475,0.5813,0,LAYAK
187477,0.5069,0,LAYAK
187480,0.3032,0,LAYAK
187498,0.5573,0,LAYAK
187499,0.2146,0,LAYAK
187516,0.0498,0,LAYAK
187524,0.1021,0,LAYAK
187534,0.2262,0,LAYAK
187552,0.2321,0,LAYAK
187577,0.3074,0,LAYAK
187584,0.3111,0,LAYAK
187585,0.2687,0,LAYAK
187603,0.3671,0,LAYAK
187608,0.0494,0,LAYAK
187625,0.1448,0,LAYAK
187637,0.4926,0,LAYAK
187639,0.6571,0,LAYAK
187641,0.2574,0,LAYAK
187652,0.3084,0,LAYAK
187684,0.3617,0,LAYAK
187689,0.5212,0,LAYAK
187698,0.5439,0,LAYAK
187708,0.4095,0,LAYAK
187716,0.2991,0,LAYAK
187717,0.2925,0,LAYAK
187719,0.2689,0,LAYAK
187720,0.7899,1,TIDAK LAYAK
187743,0.6214,0,LAYAK
187749,0.7351,1,TIDAK LAYAK
187762,0.3944,0,LAYAK
187763,0.3804,0,LAYAK
187772,0.5338,0,LAYAK
187786,0.0999,0,LAYAK
187787,0.2112,0,LAYAK
187809,0.3941,0,LAYAK
187826,0.643,0,LAYAK
187828,0.1565,0,LAYAK
187829,0.2133,0,LAYAK
187833,0.0943,0,LAYAK
187847,0.4083,0,LAYAK
187852,0.1789,0,LAYAK
187862,0.4753,0,LAYAK
187867,0.4677,0,LAYAK
187868,0.5139,0,LAYAK
187870,0.6003,0,LAYAK
187871,0.3556,0,LAYAK
187879,0.8238,1,TIDAK LAYAK
187894,0.4956,0,LAYAK
187895,0.2864,0,LAYAK
187899,0.2814,0,LAYAK
187903,0.852,1,TIDAK LAYAK
187915,0.1787,0,LAYAK
187919,0.5349,0,LAYAK
187941,0.3585,0,LAYAK
187942,0.469,0,LAYAK
187944,0.2333,0,LAYAK
187947,0.515,0,LAYAK
187949,0.8642,1,TIDAK LAYAK
187950,0.1082,0,LAYAK
187952,0.5574,0,LAYAK
187964,0.8486,1,TIDAK LAYAK
187967,0.0616,0,LAYAK
187977,0.2884,0,LAYAK
187983,0.3728,0,LAYAK
187987,0.3979,0,LAYAK
187988,0.4476,0,LAYAK
187990,0.4958,0,LAYAK
187991,0.777,1,TIDAK LAYAK
187998,0.5972,0,LAYAK
188014,0.3785,0,LAYAK
188017,0.2529,0,LAYAK
188021,0.7302,1,TIDAK LAYAK
188032,0.0586,0,LAYAK
188039,0.2815,0,LAYAK
188040,0.1664,0,LAYAK
188044,0.4975,0,LAYAK
188045,0.1633,0,LAYAK
188054,0.3412,0,LAYAK
188069,0.1218,0,LAYAK
188070,0.6084,0,LAYAK
188081,0.5072,0,LAYAK
188092,0.7622,1,TIDAK LAYAK
188106,0.4353,0,LAYAK
188108,0.1611,0,LAYAK
188117,0.1509,0,LAYAK
188120,0.2306,0,LAYAK
188130,0.3131,0,LAYAK
188133,0.5915,0,LAYAK
188136,0.2019,0,LAYAK
188151,0.0878,0,LAYAK
188153,0.4343,0,LAYAK
188158,0.1273,0,LAYAK
188171,0.2113,0,LAYAK
188175,0.4344,0,LAYAK
188192,0.5511,0,LAYAK
188194,0.5587,0,LAYAK
188198,0.6708,0,LAYAK
188199,0.4857,0,LAYAK
188228,0.497,0,LAYAK
188232,0.3442,0,LAYAK
188233,0.3815,0,LAYAK
188234,0.2248,0,LAYAK
188245,0.1695,0,LAYAK
188248,0.3154,0,LAYAK
188254,0.4216,0,LAYAK
188261,0.2816,0,LAYAK
188262,0.344,0,LAYAK
188267,0.2687,0,LAYAK
188276,0.0932,0,LAYAK
188281,0.8541,1,TIDAK LAYAK
188282,0.3783,0,LAYAK
188295,0.1549,0,LAYAK
188309,0.2177,0,LAYAK
188313,0.765,1,TIDAK LAYAK
188324,0.3432,0,LAYAK
188327,0.3411,0,LAYAK
188328,0.2736,0,LAYAK
188329,0.487,0,LAYAK
188336,0.3779,0,LAYAK
188337,0.4191,0,LAYAK
188350,0.2633,0,LAYAK
188389,0.7601,1,TIDAK LAYAK
188399,0.0873,0,LAYAK
188413,0.3239,0,LAYAK
188415,0.4392,0,LAYAK
188421,0.0888,0,LAYAK
188438,0.2563,0,LAYAK
188449,0.8224,1,TIDAK LAYAK
188466,0.2894,0,LAYAK
188470,0.0851,0,LAYAK
188486,0.2899,0,LAYAK
188492,0.1888,0,LAYAK
188507,0.2733,0,LAYAK
188511,0.2288,0,LAYAK
188521,0.4162,0,LAYAK
188540,0.7814,1,TIDAK LAYAK
188542,0.3179,0,LAYAK
188551,0.8242,1,TIDAK LAYAK
188557,0.2566,0,LAYAK
188558,0.2581,0,LAYAK
188561,0.4939,0,LAYAK
188563,0.6521,0,LAYAK
188565,0.397,0,LAYAK
188577,0.438,0,LAYAK
188586,0.3667,0,LAYAK
188591,0.2868,0,LAYAK
188594,0.2693,0,LAYAK
188614,0.4792,0,LAYAK
188622,0.1954,0,LAYAK
188626,0.3427,0,LAYAK
188632,0.6833,1,TIDAK LAYAK
188635,0.4325,0,LAYAK
188639,0.43,0,LAYAK
188645,0.7101,1,TIDAK LAYAK
188646,0.7396,1,TIDAK LAYAK
188647,0.4664,0,LAYAK
188653,0.21,0,LAYAK
188659,0.3509,0,LAYAK
188677,0.7425,1,TIDAK LAYAK
188694,0.4629,0,LAYAK
188695,0.0619,0,LAYAK
188696,0.1031,0,LAYAK
188707,0.1192,0,LAYAK
188714,0.2142,0,LAYAK
188715,0.4525,0,LAYAK
188722,0.75,1,TIDAK LAYAK
188724,0.4815,0,LAYAK
188729,0.2306,0,LAYAK
188734,0.2627,0,LAYAK
188739,0.8148,1,TIDAK LAYAK
188746,0.3315,0,LAYAK
188747,0.2563,0,LAYAK
188768,0.3419,0,LAYAK
188770,0.3088,0,LAYAK
188772,0.4878,0,LAYAK
188787,0.1611,0,LAYAK
188792,0.1982,0,LAYAK
188793,0.1473,0,LAYAK
188808,0.2474,0,LAYAK
188828,0.4962,0,LAYAK
188848,0.3191,0,LAYAK
188851,0.4209,0,LAYAK
188856,0.5114,0,LAYAK
188862,0.6502,0,LAYAK
188875,0.8184,1,TIDAK LAYAK
188876,0.8639,1,TIDAK LAYAK
188878,0.4923,0,LAYAK
188880,0.0864,0,LAYAK
188890,0.451,0,LAYAK
188900,0.2775,0,LAYAK
188914,0.4564,0,LAYAK
188928,0.5326,0,LAYAK
188936,0.0953,0,LAYAK
188946,0.09,0,LAYAK
188947,0.1949,0,LAYAK
188948,0.4053,0,LAYAK
188949,0.1,0,LAYAK
188950,0.2968,0,LAYAK
188980,0.2277,0,LAYAK
188982,0.6687,0,LAYAK
188988,0.7983,1,TIDAK LAYAK
188990,0.4198,0,LAYAK
188992,0.1941,0,LAYAK
188993,0.1685,0,LAYAK
